Ppn	Brinkey_gold	Identifier	Brinkey_uni
241789745	['genen', 'tumoren', 'barrett-oesofagus']	eur-oai-repub.eur.nl-32028	[]
241796407	['milieutechniek', 'innovatie', 'milieueconomie']	rug-oai-pure.rug.nl-publications_b1e4de72-96aa-4a90-b219-0023995fccaf	[]
407630384	['coatings', 'biomaterialen', 'bacteriën']	rug-oai-pure.rug.nl-publications_7219ac44-b553-4953-bd4a-e799063f9ad9	[]
291112552	['terminals (vervoer)', 'logistiek', 'treinverkeer']	tud-oai-tudelft.nl-uuid-86513f19-0e70-4927-bc43-462e154d72dd	[]
24615635X	['bloedsomloop', 'lever(ziekten)', 'neonatologie']	eur-oai-repub.eur.nl-51333	['neonatologie']
298180340	['hersenbloeding', 'revalidatie', 'kinesiologie']	eur-oai-repub.eur.nl-8177	[]
413152359	['aminozuren', 'stofwisselingsziekten', 'neurobiologie']	rug-oai-pure.rug.nl-publications_699758ad-10cb-4fa2-85ff-39ef9beb31ac	[]
254849784	['motoriek', 'hersenfysiologie', 'hormonen']	rug-oai-pure.rug.nl-publications_b5b9442a-d3f5-4c86-bbe0-dfdef00f2f7f	[]
290841224	['geografische informatiesystemen', 'regenwouden', 'indonesië']	wur-oai-library.wur.nl-wurpubs_342034	['cartografie', 'remote sensing']
381316491	['jaargetijden', 'wespen', 'erfelijkheidsleer']	rug-oai-pure.rug.nl-publications_58899608-741f-4c16-9536-310c52b5a0ad	[]
297389815	['ghana', 'landbouwgronden', 'bodemvruchtbaarheid']	wur-oai-library.wur.nl-wurpubs_348700	['ghana', 'bodemvruchtbaarheid']
255154895	['goes', 'vruchtbaarheid', 'kindersterfte']	wur-oai-library.wur.nl-wurpubs_327033	['borstvoeding', 'geschiedenis', 'kindersterfte', 'babyvoeding', 'demografie', 'nederland']
288556976	['polymeren', 'biomaterialen', 'bacteriën']	rug-oai-pure.rug.nl-publications_8f64ac79-e64c-47de-94d5-1a4f322b5fcf	['biomaterialen']
398426155	['voedingsgewoonten', 'embryologie', 'zwangerschap']	rug-oai-pure.rug.nl-publications_ec5f7054-fd72-4868-b491-518a7de2f41d	[]
263825426	['genen', 'dementie', 'neurofysiologie']	eur-oai-repub.eur.nl-7273	['neurologie']
387217436	['waterbeheer', 'kennissociologie', 'sociale geografie']	tud-oai-tudelft.nl-uuid-250dcb57-1ac9-4821-aba7-62ce9620ff51	[]
217838022	['genen', 'voortplanting', 'varkens']	wur-oai-library.wur.nl-wurpubs_109847	['varkens']
285636588	['biochemie', 'proteïnen', 'voedingsmiddelentechnologie']	wur-oai-library.wur.nl-wurpubs_343318	[]
245892575	['dierengenetica', 'wespen', 'bacteriën']	wur-oai-library.wur.nl-wurpubs_320442	[]
297310348	['nek- en rugklachten', 'bedrijfsgezondheidszorg', 'bedrijfsgeneeskunde']	eur-oai-repub.eur.nl-15846	[]
235672866	['plankton', 'ultraviolette straling', 'dna']	rug-oai-pure.rug.nl-publications_76e282b9-943a-4357-9711-1b7916eb3dc9	['plankton', 'ultraviolette straling', 'dna']
27331467X	['hart- en vaatziekten', 'medische instrumenten en apparaten', 'cardiologie']	uu-oai-dspace.library.uu.nl-1874_1576	[]
256176086	['werkgelegenheid', 'multinationale ondernemingen', 'internationale economie']	eur-oai-repub.eur.nl-1041	['multinationale ondernemingen']
241262585	['biochemie', 'proteïnen', 'enzymen']	tud-oai-tudelft.nl-uuid-5dc508d3-0f87-4e4a-91c5-675ddb4222e1	[]
327480076	['geotechnologie', 'steenkool', 'koolstofverbindingen']	tud-oai-tudelft.nl-uuid-d0a8514f-795e-42ba-a318-93da3213f42e	[]
242420222	['grondwater', 'loofbomen', 'bodemverontreiniging']	wur-oai-library.wur.nl-wurpubs_327049	['ecosystemen', 'bomen']
263996921	['aardappelen', 'oeganda', 'plantenveredeling']	wur-oai-library.wur.nl-wurpubs_328522	['oeganda', 'biodiversiteit', 'plantenveredeling']
370987438	['optische instrumenten en technieken', 'luminescentie', 'tumoren']	rug-oai-pure.rug.nl-publications_c7c62a55-0e40-4782-a021-82ecdce6f7c7	['radiologie', 'darmkanker']
413390012	['elektriciteitsvoorziening', 'variatierekening', 'procesbesturing']	rug-oai-pure.rug.nl-publications_07b01032-43f2-4bc8-8f2d-129c99895bd8	[]
331366665	['huwelijk', 'familie(relaties)', 'etnische groepen ; nederland']	uu-oai-dspace.library.uu.nl-1874_191650	[]
236359061	['hagedissen', 'midden-amerika', 'productie']	wur-oai-library.wur.nl-wurpubs_319464	['nicaragua', 'costa rica', 'marketing', 'panama']
412856689	['coatings', 'polymerisatie', 'polymeren']	rug-oai-pure.rug.nl-publications_85bf80bd-9ada-4b3b-af83-2394335bc1f7	[]
298915421	['rubber', 'eindige-elementenmethode', 'materialenkennis']	tud-oai-tudelft.nl-uuid-7804b5ef-94ca-416a-a833-3f6de2f8c655	[]
298557517	['differentiaalvergelijkingen', 'waarschijnlijkheidsrekening', 'topologie']	tud-oai-tudelft.nl-uuid-a9f7c378-9896-4ab7-ad3d-b8c093c36ffc	[]
227230264	['numerieke wiskunde', 'vaste stoffen ; mechanica', 'computersimulatie']	tud-oai-tudelft.nl-uuid-42df5286-9ac1-4bef-8a38-63c25ae89710	[]
271253525	['golftheorie (natuurkunde)', 'akoestiek', 'vloeistoffen ; mechanica']	tud-oai-tudelft.nl-uuid-4d2b8cdc-3ef5-4317-8e44-fae35fc9e3ea	[]
230069231	['overgangsjaren', 'osteoporose', 'geneesmiddelen']	eur-oai-repub.eur.nl-23594	['osteoporose']
419003630	['geneesmiddelen', 'malaria', 'drug targeting']	rug-oai-pure.rug.nl-publications_c16f9b20-0cfa-41d9-8776-cba4bb9a9e01	[]
241905400	['interstellaire materie', 'spectroscopie', 'koolwaterstoffen']	rug-oai-pure.rug.nl-publications_fcc9c586-a8d3-459b-94ff-593d6d51294d	[]
316123269	['numerieke wiskunde', 'chemische fysica', 'productie']	tud-oai-tudelft.nl-uuid-f514548b-63c6-4015-a824-c86c9a63477c	[]
419742735	['medisch onderwijs', 'onderwijsresearch', 'competentiegericht onderwijs']	rug-oai-pure.rug.nl-publications_5e240094-1c43-4497-a64f-0f7579fc7c11	[]
374566127	['proteïnen', 'tumoren', 'erfelijke ziekten']	rug-oai-pure.rug.nl-publications_85c6a90a-25c5-496b-91a9-925c95f02f67	[]
244225052	['ouderen ; gezondheidszorg', 'depressiviteit', 'neurobiologie']	eur-oai-repub.eur.nl-51270	['gerontologie']
23635888X	['virussen', 'rna', 'membranen']	wur-oai-library.wur.nl-wurpubs_121476	['plantenziekten', 'membranen']
318872552	['multinationale ondernemingen', 'cultuursociologie', 'audiovisuele media']	eur-oai-repub.eur.nl-18224	[]
256003467	['ecosystemen', 'milieueconomie', 'waterbeheer']	eur-oai-repub.eur.nl-1072	['ecologie']
37152184X	['zoönosen', 'geiten', 'epidemiologie']	uu-oai-dspace.library.uu.nl-1874_292554	[]
240710924	['proteïnen', 'virussen', 'membranen']	wur-oai-library.wur.nl-wurpubs_317094	['membranen']
400815028	['neuropsychologie', 'perceptie', 'cognitieve psychologie']	rug-oai-pure.rug.nl-publications_a7367998-e723-426c-a8f2-36017e30b043	[]
244892873	['urologie', 'medische instrumenten en apparaten', 'infectieziekten']	eur-oai-repub.eur.nl-51267	['urologie', 'kinderen']
234594098	['sociale veranderingen', 'plattelandssamenleving', 'west-afrika']	wur-oai-library.wur.nl-wurpubs_120661	['benin', 'communicatie', 'burkina faso', 'ghana', 'west-afrika']
238404684	['neurofysiologie', 'depressiviteit', 'motoriek']	eur-oai-repub.eur.nl-31912	['neurofysiologie', 'cardiologie']
408826444	['mondhygiëne', 'ouderen ; gezondheidszorg', 'tandheelkunde']	rug-oai-pure.rug.nl-publications_e1b30da0-fdcf-4bc2-afd3-7ac17027455b	[]
274066939	['stadsplanologie', 'stedenbouw', 'computersimulatie']	tud-oai-tudelft.nl-uuid-ce0909fb-ffc3-4761-a36e-5c611e218dd1	[]
416828604	['wetenschappelijk onderwijs', 'voorbereidend wetenschappelijk onderwijs', 'schoolloopbaan']	rug-oai-pure.rug.nl-publications_2cea35bf-a4c5-4fa3-91c8-0a09ba1c5c9a	[]
21587210X	['educatieve software', 'multimedia', 'kennismanagement']	tud-oai-tudelft.nl-uuid-78cdab33-eeb2-424a-89eb-11c5f6fcd1dd	['kennismanagement']
234863048	['klimatologie', 'spectroscopie', 'biomedische techniek']	rug-oai-pure.rug.nl-publications_32f1862b-f667-4f5d-b93f-0b7fca4bced2	[]
241029295	['fysische chemie', 'fotochemie', 'elektrochemie']	uu-oai-dspace.library.uu.nl-1874_760	['polymeren']
252310314	['economische geografie', 'ondernemerschap', 'bedrijfsvestiging']	uu-oai-dspace.library.uu.nl-1874_578	['ondernemerschap']
383970628	['zigeuners', 'kinderziekten', 'nier(ziekten)']	rug-oai-pure.rug.nl-publications_679f87bd-1f62-452c-b92b-f5c7cd6178dc	[]
241035597	['katalyse', 'nanotechnologie', 'membranen']	uu-oai-dspace.library.uu.nl-1874_759	[]
419034838	['ouderen ; gezondheidszorg', 'kankerbehandeling', 'gerontologie']	rug-oai-pure.rug.nl-publications_34ae656a-ea00-49ed-b174-d842ce01fb37	[]
248069845	['varkenshouderij', 'bedrijfssociologie', 'landbouwbedrijfsleer']	wur-oai-library.wur.nl-wurpubs_327659	['achterhoek', 'twente', 'varkenshouderij', 'varkens', 'landbouwbeleid']
238213730	['nanotechnologie', 'lasertechniek', 'keramische technologie']	rug-oai-pure.rug.nl-publications_29b8780d-4a94-4285-b859-fa1f6be89d5e	[]
264402510	['voedingsmiddelencontrole', 'voedingsmiddelentechnologie', 'consumentenaangelegenheden']	wur-oai-library.wur.nl-wurpubs_334193	['nederland']
21602952X	['microbiologie', 'waterzuivering', 'experimentele chemie']	wur-oai-library.wur.nl-wurpubs_109241	[]
291328466	['bossen', 'kustgebieden', 'remote sensing']	wur-oai-library.wur.nl-wurpubs_348658	['remote sensing']
403917999	['biochemisch onderzoek', 'proteïnen', 'kristallografie']	rug-oai-pure.rug.nl-publications_f7dd9bfc-4cbc-4b5e-bedb-c60624e77711	[]
380440253	['emoties', 'neurofysiologie', 'stress']	rug-oai-pure.rug.nl-publications_08448b39-d0d7-4897-9ab9-8519ef4840a0	[]
215728793	['tuberculosebestrijding', 'radiodiagnostiek', 'medische informatica']	uu-oai-dspace.library.uu.nl-1874_380	['tuberculose']
270096051	['biotechnologie', 'slib', 'waterzuivering']	tud-oai-tudelft.nl-uuid-e0d5af2b-7bf6-4cd8-9a22-aac3f8d112fe	[]
297490273	['internationale organisaties', 'landbouwproducten', 'ontwikkelingslanden']	wur-oai-library.wur.nl-wurpubs_348781	['sociale relaties', 'ivoorkust', 'landbouwproducten']
227849353	['genen', 'plantenziekten', 'moleculaire biologie']	wur-oai-library.wur.nl-wurpubs_110169	['genexpressie']
25038924X	['waarschijnlijkheidsrekening', 'risicoanalyse', 'kernenergie']	tud-oai-tudelft.nl-uuid-bd490749-a63c-4458-bb5d-fb811a69d224	[]
412894858	['microbiologie', 'genexpressie', 'bacteriën']	rug-oai-pure.rug.nl-publications_5847b3d9-a478-4313-80b6-871425bd9bfc	[]
296830399	['hart- en vaatziekten', 'cardiologie', 'risicoanalyse']	eur-oai-repub.eur.nl-7963	[]
397789297	['echtscheidingsrecht', 'islamitisch recht', 'indonesië']	ul-oai-openaccess.leidenuniv.nl-1887_35081	[]
39792982X	['keel-, neus- en oorziekten', 'radiotherapie', 'tumoren']	rug-oai-pure.rug.nl-publications_16d50806-c5ab-4c44-929f-ee0f6dc0ae37	[]
262225905	['diagnostiek', 'schimmels', 'longziekten']	eur-oai-repub.eur.nl-51235	['infectieziekten']
298571994	['transplantatie', 'immunologie', 'geneesmiddelen']	eur-oai-repub.eur.nl-8390	[]
352070919	['biochemie', 'microbiologie', 'bacteriologie']	tud-oai-tudelft.nl-uuid-64994312-ec5d-4ab2-9c7a-e6ab2377c4a6	[]
371635624	['ontwikkelingspsychologie', 'sekseverschillen', 'neurologie']	rug-oai-pure.rug.nl-publications_66c9905e-d102-4ddc-be7e-36499d254f66	[]
240563212	['colombia', 'duurzame landbouw', 'landbouwbedrijfsleer']	wur-oai-library.wur.nl-wurpubs_317399	['landbouwkundig onderzoek', 'tuinbouw', 'voorlichting', 'colombia']
23901233X	['enzymen', 'hormonen', 'endocrinologie']	eur-oai-repub.eur.nl-1130	['genen']
328933708	['fietsverkeer', 'sociale geografie', 'schoolgebouwen']	tud-oai-tudelft.nl-uuid-28fd1e1c-81b8-4789-ad43-968b9f0819f3	[]
291239684	['organisatieleer', 'logistiek', 'theoretische informatica']	tud-oai-tudelft.nl-uuid-3bda0794-1032-4c88-a728-40f4a110223b	[]
242065031	['farmacotherapie', 'infectieziekten', 'astma']	eur-oai-repub.eur.nl-32056	['astma']
230019161	['beroepsziekten', 'allergie', 'copd']	uu-oai-dspace.library.uu.nl-1874_407	['copd']
400271303	['immunologie', 'vaccinatie', 'tuberculose']	ul-oai-openaccess.leidenuniv.nl-1887_36506	['tuberculose']
256086303	['tijdrekening', 'geochemie', 'geofysica']	uu-oai-dspace.library.uu.nl-1874_581	['middellandse zee']
226573966	['kwantummechanica', 'supergeleiding', 'micro-elektronica']	tud-oai-tudelft.nl-uuid-07d8236a-bbf4-4f0a-9b0a-e9af79eef942	[]
405481608	['controletheorie (wiskunde)', 'logistiek', 'goederenvervoer']	tud-oai-tudelft.nl-uuid-ab6c6692-5689-4a29-90bb-e3fa86a46b17	[]
397751079	['hart- en vaatziekten', 'gezondheidsleer', 'erfelijkheid']	rug-oai-pure.rug.nl-publications_8769c602-1255-4319-bef2-12f4b9582874	[]
392435748	['immunologie', 'humaan papillomavirus', 'kanker']	ul-oai-openaccess.leidenuniv.nl-1887_32931	['baarmoederhalskanker']
229544703	['ecosystemen', 'waterfauna', 'stress']	wur-oai-library.wur.nl-wurpubs_110941	['ongewervelde dieren', 'ecologie']
341129585	['huidziekten', 'kankeronderzoek', 'huisartsgeneeskunde']	uu-oai-dspace.library.uu.nl-1874_214742	[]
372487122	['immunologie', 'virussen', 'infectieziekten']	rug-oai-pure.rug.nl-publications_2751deb2-08e5-49c5-aaed-bff88a185610	[]
235682322	['kwantummechanica', 'halfgeleiders', 'elektronen']	tud-oai-tudelft.nl-uuid-b93f59b8-2e34-4e3e-b596-ee901cbe4ed4	[]
239057678	['organisch afval', 'visteelt', 'veevoeding']	wur-oai-library.wur.nl-wurpubs_122762	['visteelt']
245544984	['grondwater', 'organische technische oliën', 'bodemverontreiniging']	wur-oai-library.wur.nl-wurpubs_327034	['water', 'vloeistoffen', 'drainage', 'bodemverontreiniging']
374377820	['geodesie', 'maritieme geschiedenis', 'cartografie']	uu-oai-dspace.library.uu.nl-1874_291367	['wetenschap', 'cartografie', 'geschiedenis', 'landmeetkunde']
328783749	['revalidatie', "trauma's (psychologie)", 'copd']	rug-oai-pure.rug.nl-publications_7367a4d7-9bea-42e4-8986-378461bca896	['revalidatie', 'cara']
227409035	['fysische chemie', 'waterzuivering', 'afvalwater']	wur-oai-library.wur.nl-wurpubs_110499	[]
416600824	['ethologie', 'dierpsychologie', 'vissen']	rug-oai-pure.rug.nl-publications_0d492144-f2a6-4487-b066-f249a6884506	[]
215655753	['ethiopië', 'irrigatie', 'waterbeheer']	wur-oai-library.wur.nl-wurpubs_121097	['irrigatie', 'eritrea']
227790014	['lasers', 'ionen', 'atomen']	rug-oai-pure.rug.nl-publications_e9fc9366-0952-4afe-94a3-223df570a03b	[]
401025624	['nanotechnologie', 'kwantummechanica', 'elektromagnetisme']	rug-oai-pure.rug.nl-publications_ab7521c4-c286-49cd-877b-061ea7b7aa98	[]
386018529	['hart- en vaatziekten', 'hormonen', 'nier(ziekten)']	rug-oai-pure.rug.nl-publications_2b403e87-5bc8-4042-add0-0eedb0b8e213	[]
412856190	['immunologie', 'weefselleer ; menskunde', 'biomaterialen']	rug-oai-pure.rug.nl-publications_9d093e68-1a01-475b-ade4-44a7d5474c92	[]
298431726	['victoriameer', 'visteelt', 'vijvers']	wur-oai-library.wur.nl-wurpubs_349748	['aquacultuur', 'oeganda', 'visteelt', 'mest']
255173997	['treinverkeer', 'algoritmen', 'systeemtheorie']	tud-oai-tudelft.nl-uuid-cfd3cf7a-0846-4029-ae40-8c52661cb1f0	[]
249335271	['weefselleer ; dierkunde', 'dierfysiologie', 'proteïnen']	uu-oai-dspace.library.uu.nl-1874_471	[]
216070988	['bouwmaterialen', 'bouwkunst', 'bouwtechniek']	tud-oai-tudelft.nl-uuid-a610789b-9f3c-4761-95d8-0bfc6d80694f	[]
230299849	['vaccinatie', 'infectieziekten', 'varkens']	uu-oai-dspace.library.uu.nl-1874_274	[]
229353681	['antibiotica', 'immunologie', 'autoimmuunziekten']	rug-oai-pure.rug.nl-publications_3448ea33-1d30-44e6-8b59-e99851fd7a53	[]
241783445	['arbeidseconomie', 'ghana', 'privatisering']	wur-oai-library.wur.nl-wurpubs_319858	['privatisering', 'lonen', 'afrika', 'ghana', 'loon']
40867427X	['tomografie', 'dierproeven', 'computertoepassingen']	tud-oai-tudelft.nl-uuid-3fb5d84e-39ee-43e8-87c6-21871900dabb	[]
285471937	['rijstbouw', 'plantengenetica', 'plantenveredeling']	wur-oai-library.wur.nl-wurpubs_339871	['genen', 'genexpressie']
271615214	['kleur- en smaakstoffen', 'textielindustrie', 'afvalwater']	wur-oai-library.wur.nl-wurpubs_336640	['textielindustrie']
240206193	['vloeistoffen', 'spectroscopie', 'optica']	rug-oai-pure.rug.nl-publications_473a9636-495a-4f3f-8db6-4f01e067a7cc	['vloeistoffen']
408466707	['arbeidspsychologie', 'motivatie', 'personeelsbeleid']	eur-oai-repub.eur.nl-93132	[]
315572213	['proteïnen', 'rna', 'genexpressie']	uu-oai-dspace.library.uu.nl-1874_23784	[]
217573533	['proteïnen', 'moleculaire biologie', 'celbiologie']	wur-oai-library.wur.nl-wurpubs_109477	['genexpressie']
212917935	['atmosfeer', 'meteorologie', 'meetinstrumenten']	wur-oai-library.wur.nl-wurpubs_110641	['atmosfeer', 'lasers']
291509096	['kindergeneeskunde', 'hormonen', 'syndroom van turner']	eur-oai-repub.eur.nl-7552	[]
408817887	['microbiologie', 'escherichia coli', 'membranen']	rug-oai-pure.rug.nl-publications_2cd6ff1d-e068-4663-81b1-85edaa4e72de	[]
263976068	['neurofysiologie', 'hormonen', 'overgewicht']	rug-oai-pure.rug.nl-publications_38da7e88-dea5-4157-a8e4-8c74c7043113	['dierfysiologie']
285471945	['zuivelproducten', 'voedingsmiddelencontrole', 'landbouweconomie']	wur-oai-library.wur.nl-wurpubs_341126	[]
294204644	['filippijnen', 'landbouwgronden', 'landbouweconomie']	wur-oai-library.wur.nl-wurpubs_345798	['filippijnen', 'natuurlijke hulpbronnen', 'landbouwbeleid', 'ruimtelijke ordening', 'besluitvorming']
256345465	['geslachtsorganen', 'proteïnen', 'endocrinologie']	eur-oai-repub.eur.nl-51250	[]
288416716	['toerisme', 'virtual reality', 'computersimulatie']	eur-oai-repub.eur.nl-6981	['dubai']
291911803	['kankeronderzoek', 'tumoren', 'dna']	ul-oai-openaccess.leidenuniv.nl-1887_4280	[]
372538932	['ghana', 'hoger beroepsonderwijs', 'competentiegericht onderwijs']	rug-oai-pure.rug.nl-publications_082504c0-6b66-44e5-ae38-977d7b345738	[]
258285451	['genen', 'plantengenetica', 'zaadplanten']	wur-oai-library.wur.nl-wurpubs_336835	['genen']
375900799	['hersenfysiologie', 'zwangerschapshypertensie', 'cognitieve psychologie']	rug-oai-pure.rug.nl-publications_5db51f7e-cf78-4503-8ea8-ffca666cf2dc	[]
242039928	['trillingsleer', 'spoorwegen', 'meettechniek']	tud-oai-tudelft.nl-uuid-512d06c4-4e3a-48d7-bbdb-2db5af2d34d2	[]
252343778	['pluimvee(houderij)', 'neurobiologie', 'gedragsstoornissen']	rug-oai-pure.rug.nl-publications_90c45e36-596d-44fe-b32e-aae5a5de3f93	[]
413314928	['gist', 'celbiologie', 'stofwisseling']	rug-oai-pure.rug.nl-publications_04650004-1b8e-4dee-a250-59c64ca45150	[]
408822589	['bloedtransfusie', 'ziektekosten', 'gezondheidszorg ; buitenland']	rug-oai-pure.rug.nl-publications_9de4d226-0b40-4f86-9a98-9a1ce2be1cbd	[]
28774230X	['ondernemerschap', 'boerderijen', 'melkveehouderij']	wur-oai-library.wur.nl-wurpubs_340840	['nederland', 'ondernemerschap', 'bedrijfseconomie', 'melkveehouderij']
288656814	['vaccinatie', 'keel-, neus- en oorziekten', 'infectieziekten']	uu-oai-dspace.library.uu.nl-1874_365358	[]
364274476	['verhuizen', 'stadssamenleving', 'stadsvernieuwing']	uu-oai-dspace.library.uu.nl-1874_272244	[]
22710241X	['milieutoxicologie', 'bodemsanering', 'koolwaterstoffen']	wur-oai-library.wur.nl-wurpubs_110508	['bodemverontreiniging']
222383410	['zintuigfysiologie', 'biofysica', 'perceptie']	uu-oai-dspace.library.uu.nl-1874_660	[]
407380930	['kalimantan', 'biodiversiteit', 'bosbeheer']	ul-oai-openaccess.leidenuniv.nl-1887_44704	[]
237912848	['algoritmen', 'containervervoer', 'wachttijdtheorie']	eur-oai-repub.eur.nl-1855	[]
238928756	['informatiesystemen', 'kennisleer', 'rechtsinformatica']	ul-oai-openaccess.leidenuniv.nl-1887_4432	[]
241997666	['plantenfysiologie', 'tropische vruchten', 'plantenteelt']	wur-oai-library.wur.nl-wurpubs_319843	['plantenfysiologie', 'tropische vruchten']
252769554	['proteïnen', 'neurobiologie', 'kanker']	rug-oai-pure.rug.nl-publications_3d8e2ab1-771a-47d8-9b85-a78eff9ea551	[]
245582037	['vloeistoffen', 'stromingsleer', 'gassen ; mechanica']	rug-oai-pure.rug.nl-publications_d8769c03-2db0-438f-b57a-244d245ad12f	['water']
416444768	['onroerende zaken', 'marktonderzoek', 'planologie']	rug-oai-pure.rug.nl-publications_69d694d9-9857-4db5-9b57-064ca59ac99d	[]
305101528	['informatiesystemen', 'automobilisme', 'verkeersveiligheid']	tud-oai-tudelft.nl-uuid-b2f0e7f6-6255-4932-8b5e-d3ef67cd81ec	[]
409853348	['medische technologie', 'ademhalingsstoornissen', 'intensive care']	eur-oai-repub.eur.nl-94034	[]
250407175	['medische instrumenten en apparaten', 'orthopedie', 'artroscopie']	tud-oai-tudelft.nl-uuid-75008453-a779-4873-b50e-23ffafb1e5f9	[]
240019369	['immunologie', 'virussen', 'proteïnen']	rug-oai-pure.rug.nl-publications_55044c1c-d144-4810-ad9b-2ee740a57645	[]
315777664	['euthanasie', 'intensive care', 'neonatologie']	rug-oai-pure.rug.nl-publications_0d8d5ae4-18cc-4b1f-90c9-297e2e026e2b	['kindergeneeskunde']
402445384	['organische chemie', 'fotosynthese', 'halfgeleiders']	rug-oai-pure.rug.nl-publications_1597739b-98aa-417d-89e4-24fe237c4eee	[]
261794434	['virologie', 'immunologie', 'ademhalingsstoornissen']	eur-oai-repub.eur.nl-51240	['infectieziekten']
23888841X	['geneesmiddelen', 'schimmels', 'longziekten']	eur-oai-repub.eur.nl-31925	['ratten']
291111076	['moleculaire biologie', 'bacteriologie', 'infectieziekten']	eur-oai-repub.eur.nl-7333	[]
256396272	['literaire tijdschriften', 'franse letterkunde', 'avant-garde']	uu-oai-dspace.library.uu.nl-1874_628	['modernisme']
268620903	['vloeistoffen ; mechanica', 'procesalgebra', 'procesbesturing']	rug-oai-pure.rug.nl-publications_7f4d1bdf-812e-459a-a462-4777336923a9	[]
398379017	['huidziekten', 'west-afrika', 'infectieziekten']	rug-oai-pure.rug.nl-publications_c2fc1e26-e944-4e58-a706-861043f407c1	[]
274070146	['stofwisselingsziekten', 'aangeboren afwijkingen', 'artrose']	eur-oai-repub.eur.nl-39622	[]
333875672	['educatieve software', 'voor- en vroegschoolse educatie', 'leerpsychologie']	rug-oai-pure.rug.nl-publications_8be7a97c-5b0a-4053-b5b9-23142e707fb2	['computers in het onderwijs']
264610040	['plantenfysiologie', 'moleculaire biologie', 'bacteriën']	wur-oai-library.wur.nl-wurpubs_335020	['genen']
329232266	['niet-gouvernementele organisaties', 'maatschappelijk verantwoord ondernemen', 'bedrijfsleven']	uu-oai-dspace.library.uu.nl-1874_42706	[]
326936262	['europese integratie', 'europees recht', 'overheidsorganisatie']	uu-oai-dspace.library.uu.nl-1874_44369	[]
402412079	['zwangerschap', 'longziekten', 'roken']	rug-oai-pure.rug.nl-publications_eea5375e-7bab-410d-b470-c99731cb4471	[]
280589670	['erfelijkheidsleer', 'schizofrenie', 'aandachtstekortstoornis (met hyperactiviteit)']	uu-oai-dspace.library.uu.nl-1874_3189	['schizofrenie']
40384505X	['metrologie', 'spectroscopie', 'hydrologie']	rug-oai-pure.rug.nl-publications_a397521d-3cab-432e-b6d2-4b2a183f8274	[]
398825122	['hart- en vaatziekten', 'cardiologie', 'hartfalen']	rug-oai-pure.rug.nl-publications_416944a4-fc78-4b2e-9fdc-cfaa4e85c9dc	[]
268627401	['gemeentebeleid', 'stadsplanologie', 'grondpolitiek']	tud-oai-tudelft.nl-uuid-392d9959-0d09-457e-9f67-6d42d60ab913	[]
287503968	['ouderen ; gezondheidszorg', 'bevolkingsstatistiek', 'dood']	eur-oai-repub.eur.nl-7019	[]
258324740	['microbiologie', 'vissen', 'bacteriën']	wur-oai-library.wur.nl-wurpubs_337034	['probiotica']
41977436X	['schizofrenie', 'psychosen', 'cognitieve psychologie']	rug-oai-pure.rug.nl-publications_325e3dba-8284-4937-b0c7-2fdb3c30a7b9	[]
274710463	['erfelijkheidsleer', 'cholesterol', 'stofwisseling']	wur-oai-library.wur.nl-wurpubs_341006	[]
289033039	['moleculaire biologie', 'computers in het onderwijs', 'informatietechnologie']	wur-oai-library.wur.nl-wurpubs_341084	['moleculaire biologie']
238780384	['hormonen', 'hartfalen', 'neurologie']	rug-oai-pure.rug.nl-publications_c3e594d7-3ab9-408a-97db-b13ed2d9c8ed	['cardiologie']
236650890	['hart- en vaatziekten', 'endocrinologie', 'epidemiologie']	eur-oai-repub.eur.nl-31900	['hormonen', 'cardiologie']
408057084	['microbiologie', 'bacteriologie', 'infectieziekten']	rug-oai-pure.rug.nl-publications_07eed641-f956-4e35-8061-b54b81e2cb6d	[]
242493831	['proteïnen', 'membranen', 'massaspectrometrie']	uu-oai-dspace.library.uu.nl-1874_766	['massaspectrometrie']
270060332	['schimmels', 'muggen', 'biologische bestrijding']	wur-oai-library.wur.nl-wurpubs_334851	['biologische bestrijding']
371635020	['vegetatiekunde', 'biodiversiteit', 'ecosystemen']	rug-oai-pure.rug.nl-publications_f65fce77-7269-4273-b4a8-3a547044e3e0	[]
413149897	['tijd', 'slapen', 'sociale psychologie']	rug-oai-pure.rug.nl-publications_971230b8-3e4c-4842-b6a7-ff5c896b351c	[]
408569603	['natuurrampen', 'omgevingspsychologie', 'massapsychologie']	tud-oai-tudelft.nl-uuid-dc3bb80c-781f-4eb6-b331-356a0165bdef	[]
217915124	['proteïnen', 'genexpressie', 'moleculaire biologie']	eur-oai-repub.eur.nl-12091	[]
27408130X	['griep', 'vaccinatie', 'astma']	eur-oai-repub.eur.nl-6746	[]
408191910	['diagnostiek', 'darmziekten', 'huisartsgeneeskunde']	rug-oai-pure.rug.nl-publications_f36e28e3-d8ce-4eaa-848d-af7e9dadc185	[]
21238130X	['regenwouden', 'radar', 'remote sensing']	wur-oai-library.wur.nl-wurpubs_106953	['radar', 'remote sensing']
411972863	['geneesmiddelen', 'farmacotherapie', 'diabetes']	rug-oai-pure.rug.nl-publications_d62bc4c9-54af-4863-a744-87053a1b643b	[]
397600887	['plantenfysiologie', 'plantkunde', 'schimmels']	rug-oai-pure.rug.nl-publications_9b35925a-dff0-4979-ae63-a5d24c396fef	[]
